node_idx,hit_id,particle_id,volume_id,layer_id,module_id,nhits,endcap_volume7_binary,nhits_endcap_volume7
423,1207,225180050088001536,7,2,90,15.0,1,12
424,1257,423340220398698496,7,2,93,12.0,1,9
425,1258,648521507437281280,7,2,93,14.0,1,11
426,593,337777393756274688,7,2,45,11.0,1,9
427,595,90072336144793600,7,2,45,11.0,1,8
427,604,90072336144793600,7,2,46,11.0,1,8
428,596,130606175900139520,7,2,45,13.0,1,11
429,597,454868853764128768,7,2,45,15.0,1,11
430,598,63066818738126848,7,2,45,13.0,1,10
430,570,63066818738126848,7,2,43,13.0,1,10
431,599,364807512735612928,7,2,45,12.0,1,8
432,600,225186440999337984,7,2,45,11.0,1,5
433,602,337777325036797952,7,2,46,13.0,1,11
433,626,337777325036797952,7,2,48,13.0,1,11
434,605,153137917932339200,7,2,46,11.0,1,8
435,606,819655888095674368,7,2,46,12.0,1,8
436,607,238692566957031424,7,2,47,16.0,1,13
436,644,238692566957031424,7,2,50,16.0,1,13
437,609,382807961191317504,7,2,47,13.0,1,10
437,651,382807961191317504,7,2,50,13.0,1,10
438,610,292764349787799552,7,2,47,10.0,1,7
439,611,157628804456513536,7,2,47,14.0,1,11
440,612,103594267582136320,7,2,47,14.0,1,11
441,613,225183692220268544,7,2,47,11.0,1,9
442,614,427845469293510656,7,2,47,13.0,1,10
443,617,662039109547589632,7,2,47,13.0,1,10
444,618,648522606948909056,7,2,47,9.0,1,8
444,583,648522606948909056,7,2,44,9.0,1,8
445,619,968284227806167040,7,2,47,11.0,1,8
445,578,968284227806167040,7,2,44,11.0,1,8
446,620,27031905685733376,7,2,47,13.0,1,10
447,623,734089831637843968,7,2,47,12.0,1,9
448,624,693555785724067840,7,2,48,15.0,1,11
449,628,306246836245495808,7,2,48,11.0,1,8
449,630,306246836245495808,7,2,49,11.0,1,8
450,629,594476112885579776,7,2,49,13.0,1,10
450,627,594476112885579776,7,2,48,13.0,1,10
451,632,225186509718814720,7,2,49,13.0,1,9
452,633,292742015957860352,7,2,49,15.0,1,11
452,655,292742015957860352,7,2,51,15.0,1,11
453,635,864702948205133824,7,2,49,12.0,1,9
454,636,810659546518257664,7,2,49,12.0,1,9
454,661,810659546518257664,7,2,51,12.0,1,9
455,637,103583272465858560,7,2,50,12.0,1,9
455,621,103583272465858560,7,2,47,12.0,1,9
456,638,707071394969550848,7,2,50,12.0,1,9
457,639,639518500070621184,7,2,50,12.0,1,9
458,640,27049360432824320,7,2,50,12.0,1,9
459,641,662039109547589632,7,2,50,13.0,1,10
460,642,409828115846529024,7,2,50,16.0,1,13
460,674,409828115846529024,7,2,52,16.0,1,13
461,643,90077833702932480,7,2,50,14.0,1,11
462,645,454866379862966272,7,2,50,12.0,1,10
462,676,454866379862966272,7,2,52,12.0,1,10
463,646,432346045263904768,7,2,50,14.0,1,11
464,647,837674272334807040,7,2,50,14.0,1,11
465,648,103595435813240832,7,2,50,13.0,1,10
465,670,103595435813240832,7,2,52,13.0,1,10
466,649,837680800685096960,7,2,50,14.0,1,11
467,650,968284433964597248,7,2,50,12.0,1,9
468,652,306245668014391296,7,2,50,14.0,1,12
468,622,306245668014391296,7,2,47,14.0,1,12
469,653,220680436190281728,7,2,50,13.0,1,10
470,654,734101582668365824,7,2,50,14.0,1,11
471,657,229691483735719936,7,2,51,10.0,1,8
472,660,153129877753561088,7,2,51,10.0,1,7
473,662,675542280567783424,7,2,51,10.0,1,8
474,663,4516037852659712,7,2,51,15.0,1,11
475,665,873714476786909184,7,2,51,12.0,1,10
475,634,873714476786909184,7,2,49,12.0,1,10
476,666,445867701823340544,7,2,51,16.0,1,12
476,631,445867701823340544,7,2,49,16.0,1,12
477,667,932246909572087808,7,2,51,10.0,1,7
478,668,27027026602885120,7,2,52,13.0,1,11
479,669,887212425126871040,7,2,52,14.0,1,11
480,671,657527194863534080,7,2,52,14.0,1,11
481,672,225186372279861248,7,2,52,13.0,1,10
482,673,391817909225127936,7,2,52,15.0,1,12
483,675,454866242424012800,7,2,52,14.0,1,11
483,713,454866242424012800,7,2,55,14.0,1,11
484,678,157627979822792704,7,2,52,11.0,1,8
484,712,157627979822792704,7,2,55,11.0,1,8
485,681,734093473770110976,7,2,53,10.0,1,7
486,686,743095793942003712,7,2,53,13.0,1,8
487,687,99081253386452992,7,2,53,11.0,1,8
487,658,99081253386452992,7,2,51,11.0,1,8
488,688,243194723475390464,7,2,53,13.0,1,10
489,689,675540562580865024,7,2,53,12.0,1,9
490,692,333268571448672256,7,2,53,10.0,1,5
491,693,923244314522288128,7,2,54,12.0,1,10
491,690,923244314522288128,7,2,53,12.0,1,10
492,694,337783303631273984,7,2,54,9.0,1,4
493,696,445859180608225280,7,2,54,12.0,1,10
493,685,445859180608225280,7,2,53,12.0,1,10
494,697,369301010599903232,7,2,54,11.0,1,5
495,698,27037059646488576,7,2,54,12.0,1,10
495,682,27037059646488576,7,2,53,12.0,1,10
496,699,418858954601267200,7,2,54,11.0,1,3
497,700,445867564384387072,7,2,54,10.0,1,8
498,701,94582051805593600,7,2,54,14.0,1,6
499,702,639517263120039936,7,2,55,9.0,1,8
500,704,54047112538619904,7,2,55,14.0,1,11
501,705,639523379153469440,7,2,55,13.0,1,10
502,706,238692498237554688,7,2,55,14.0,1,11
502,746,238692498237554688,7,2,58,14.0,1,11
503,709,418845416864350208,7,2,55,15.0,1,12
504,710,662039040828112896,7,2,55,13.0,1,10
505,711,662034986378985472,7,2,55,13.0,1,11
506,714,445866877189619712,7,2,55,13.0,1,10
507,715,103588495146090496,7,2,55,12.0,1,9
507,679,103588495146090496,7,2,52,12.0,1,9
508,716,747599599727804416,7,2,55,14.0,1,11
508,754,747599599727804416,7,2,58,14.0,1,11
509,717,693555442126684160,7,2,56,15.0,1,10
509,728,693555442126684160,7,2,57,15.0,1,10
510,724,671047545752911872,7,2,56,15.0,1,11
511,725,306248966549274624,7,2,56,14.0,1,11
512,726,333268090412335104,7,2,57,11.0,1,8
513,729,418845348144873472,7,2,57,12.0,1,8
513,760,418845348144873472,7,2,59,12.0,1,8
514,730,364801396702183424,7,2,57,13.0,1,9
515,732,292749918697684992,7,2,57,11.0,1,7
516,733,585474205030547456,7,2,57,10.0,1,8
516,761,585474205030547456,7,2,59,10.0,1,8
517,734,103587876670799872,7,2,57,11.0,1,8
517,723,103587876670799872,7,2,56,11.0,1,8
518,737,851193592432033792,7,2,57,11.0,1,8
519,739,734099040047726592,7,2,58,15.0,1,12
520,740,810659615237734400,7,2,58,16.0,1,4
520,772,810659615237734400,7,2,60,16.0,1,4
521,741,639517263120039936,7,2,58,9.0,1,8
522,742,292741878518906880,7,2,58,14.0,1,11
523,743,851180810609360896,7,2,58,13.0,1,10
524,744,828663637106229248,7,2,58,14.0,1,11
525,745,27037403243872256,7,2,58,13.0,1,10
526,747,432350924346753024,7,2,58,15.0,1,12
527,748,360290237932371968,7,2,58,13.0,1,10
528,749,698060141265682432,7,2,58,14.0,1,11
528,781,698060141265682432,7,2,60,14.0,1,11
529,750,535933853215227904,7,2,58,15.0,1,12
529,778,535933853215227904,7,2,60,15.0,1,12
530,751,229689147273510912,7,2,58,13.0,1,10
531,752,909727674484654080,7,2,58,12.0,1,9
532,753,130605832302755840,7,2,58,12.0,1,9
532,703,130605832302755840,7,2,55,12.0,1,9
533,755,747605784480710656,7,2,58,13.0,1,10
534,756,58548444423258112,7,2,58,13.0,1,10
534,783,58548444423258112,7,2,60,13.0,1,10
535,757,409833750843621376,7,2,58,11.0,1,8
535,770,409833750843621376,7,2,60,11.0,1,8
536,758,355786088549187584,7,2,59,15.0,1,9
537,759,459373965219987456,7,2,59,10.0,1,7
538,765,810651506339479552,7,2,59,14.0,1,12
538,731,810651506339479552,7,2,57,14.0,1,12
539,773,117104654147387392,7,2,60,12.0,1,6
540,774,90075291082293248,7,2,60,14.0,1,11
540,822,90075291082293248,7,2,63,14.0,1,11
541,775,864699237353390080,7,2,60,13.0,1,10
542,776,864717310575771648,7,2,60,11.0,1,8
542,810,864717310575771648,7,2,63,11.0,1,8
543,777,801644032206831616,7,2,60,12.0,1,9
544,780,648521782315188224,7,2,60,14.0,1,11
545,784,189155101359734784,7,2,60,17.0,1,14
545,821,189155101359734784,7,2,63,17.0,1,14
546,785,162130548658012160,7,2,60,15.0,1,13
546,738,162130548658012160,7,2,58,15.0,1,13
547,787,932251307618598912,7,2,61,12.0,1,9
548,788,4533011563413504,7,2,61,12.0,1,9
548,764,4533011563413504,7,2,59,12.0,1,9
549,789,454866517301919744,7,2,61,10.0,1,7
549,762,454866517301919744,7,2,59,10.0,1,7
550,791,63062420691615744,7,2,61,10.0,1,7
551,792,648530509688733696,7,2,61,12.0,1,10
551,794,648530509688733696,7,2,62,12.0,1,10
552,795,680047254584688640,7,2,62,12.0,1,8
553,798,662029420101369856,7,2,62,14.0,1,11
553,828,662029420101369856,7,2,64,14.0,1,11
554,799,297238400040173568,7,2,62,15.0,1,12
554,830,297238400040173568,7,2,64,15.0,1,12
555,800,738591163522482176,7,2,62,13.0,1,10
556,801,27039739706081280,7,2,62,11.0,1,8
556,829,27039739706081280,7,2,64,11.0,1,8
557,802,752103336794128384,7,2,62,10.0,1,7
558,803,301754437892833280,7,2,62,12.0,1,4
559,804,941261599249793024,7,2,63,14.0,1,11
560,805,589973612769837056,7,2,63,13.0,1,10
561,807,238691742323310592,7,2,63,13.0,1,10
562,809,220686139906850816,7,2,63,13.0,1,10
562,854,220686139906850816,7,2,66,13.0,1,10
563,811,752101343929303040,7,2,63,12.0,1,9
564,812,27037197085442048,7,2,63,16.0,1,13
564,782,27037197085442048,7,2,60,16.0,1,13
565,814,743120120636768256,7,2,63,10.0,1,8
566,815,585471662409908224,7,2,63,13.0,1,10
567,816,896217425358356480,7,2,63,14.0,1,11
568,817,702563809612529664,7,2,63,14.0,1,11
569,818,45036477310042112,7,2,63,12.0,1,9
570,819,45040188161785856,7,2,63,13.0,1,10
570,786,45040188161785856,7,2,60,13.0,1,10
571,824,211677360104144896,7,2,63,15.0,1,12
571,863,211677360104144896,7,2,66,15.0,1,12
572,825,220683940883595264,7,2,64,13.0,1,11
572,793,220683940883595264,7,2,62,13.0,1,11
573,826,648525493166931968,7,2,64,14.0,1,12
573,797,648525493166931968,7,2,62,14.0,1,12
574,827,301748184420450304,7,2,64,13.0,1,11
575,832,409834712916295680,7,2,64,9.0,1,8
576,833,499900658149752832,7,2,64,13.0,1,9
576,849,499900658149752832,7,2,65,13.0,1,9
577,834,445859386766655488,7,2,64,10.0,1,6
578,835,454874557480697856,7,2,64,14.0,1,8
579,836,216173606747504640,7,2,64,12.0,1,9
579,843,216173606747504640,7,2,65,12.0,1,9
580,839,103588632585043968,7,2,64,15.0,1,9
581,840,18019346311806976,7,2,65,11.0,1,7
582,842,968277768175353856,7,2,65,14.0,1,8
583,845,103588907462950912,7,2,65,11.0,1,5
584,846,810652537131630592,7,2,65,10.0,1,6
585,847,22529268131037184,7,2,65,13.0,1,8
586,850,797146479893413888,7,2,65,12.0,1,9
586,838,797146479893413888,7,2,64,12.0,1,9
587,853,225187540510965760,7,2,66,12.0,1,10
588,855,364802908530671616,7,2,66,13.0,1,10
589,858,616993629986095104,7,2,66,12.0,1,10
590,859,324260822438117376,7,2,66,13.0,1,10
591,866,306247798318170112,7,2,66,13.0,1,10
592,867,211676398031470592,7,2,66,11.0,1,8
592,806,211676398031470592,7,2,63,11.0,1,8
593,868,878220962632302592,7,2,66,12.0,1,10
594,871,774621334930980864,7,2,66,13.0,1,10
594,900,774621334930980864,7,2,68,13.0,1,10
595,872,22527550144118784,7,2,66,12.0,1,9
596,874,747605647041757184,7,2,67,12.0,1,9
596,915,747605647041757184,7,2,69,12.0,1,9
597,876,27023178312187904,7,2,67,10.0,1,8
598,877,54043470406352896,7,2,67,10.0,1,7
599,879,810650544266805248,7,2,67,9.0,1,6
600,883,337776225525170176,7,2,67,10.0,1,8
601,886,873723891355222016,7,2,68,12.0,1,10
602,887,324260822438117376,7,2,68,13.0,1,10
603,888,684551335248396288,7,2,68,13.0,1,10
604,889,810648345243549696,7,2,68,15.0,1,12
605,891,761108818061950976,7,2,68,11.0,1,8
605,869,761108818061950976,7,2,66,11.0,1,8
606,892,364802908530671616,7,2,68,13.0,1,10
607,894,301751276796903424,7,2,68,14.0,1,11
608,896,22527550144118784,7,2,68,12.0,1,9
609,898,225202109040033792,7,2,68,10.0,1,8
609,857,225202109040033792,7,2,66,10.0,1,8
610,899,671050706848841728,7,2,68,11.0,1,8
611,902,355792616899477504,7,2,68,15.0,1,12
611,943,355792616899477504,7,2,71,15.0,1,12
612,903,873712346483130368,7,2,68,14.0,1,11
613,904,432347419653439488,7,2,68,12.0,1,9
614,906,189151596666421248,7,2,68,13.0,1,12
615,913,535931516753018880,7,2,69,13.0,1,9
616,914,297239774429708288,7,2,69,13.0,1,10
617,916,211679078091063296,7,2,69,10.0,1,8
618,918,301754369173356544,7,2,70,11.0,1,8
619,919,4519886143356928,7,2,70,12.0,1,8
620,920,671041361000005632,7,2,70,18.0,1,13
621,921,364799816154218496,7,2,70,15.0,1,11
622,922,743111393263222784,7,2,70,15.0,1,12
623,923,238700675855286272,7,2,70,15.0,1,10
624,924,734107217665458176,7,2,70,13.0,1,11
624,909,734107217665458176,7,2,69,13.0,1,11
625,925,54047181258096640,7,2,70,14.0,1,11
626,926,707076342771875840,7,2,70,14.0,1,11
626,917,707076342771875840,7,2,69,14.0,1,11
627,927,950264881494360064,7,2,71,12.0,1,9
628,929,671050706848841728,7,2,71,11.0,1,8
629,930,648522125912571904,7,2,71,11.0,1,9
630,931,698058629437194240,7,2,71,12.0,1,6
631,932,409833613404667904,7,2,71,13.0,1,10
632,934,94576829125361664,7,2,71,12.0,1,9
633,935,878202683251490816,7,2,71,11.0,1,9
633,905,878202683251490816,7,2,68,11.0,1,9
634,936,896218524869984256,7,2,71,12.0,1,9
635,937,734093130172727296,7,2,71,12.0,1,9
636,938,454865074192908288,7,2,71,13.0,1,10
636,890,454865074192908288,7,2,68,13.0,1,10
637,939,360290512810278912,7,2,71,12.0,1,9
637,982,360290512810278912,7,2,74,12.0,1,9
638,940,409829490236063744,7,2,71,14.0,1,13
638,967,409829490236063744,7,2,74,14.0,1,13
639,944,684551335248396288,7,2,71,13.0,1,10
640,945,427843338989731840,7,2,71,14.0,1,11
641,946,941255483216363520,7,2,71,16.0,1,13
642,947,896219005906321408,7,2,71,12.0,1,9
643,948,0,7,2,72,0.0,1,123
644,949,40533152560578560,7,2,72,10.0,1,7
645,950,716074264897257472,7,2,72,9.0,1,6
646,952,432345770385997824,7,2,72,11.0,1,7
647,954,743106033144037376,7,2,72,12.0,1,10
648,962,671047820630818816,7,2,73,13.0,1,11
648,991,671047820630818816,7,2,75,13.0,1,11
649,963,743118814966710272,7,2,73,13.0,1,9
650,964,216177317599248384,7,2,73,9.0,1,7
651,968,878202545812537344,7,2,74,13.0,1,10
651,1006,878202545812537344,7,2,77,13.0,1,10
652,969,707067821556760576,7,2,74,14.0,1,11
652,942,707067821556760576,7,2,71,14.0,1,11
653,970,684548105432989696,7,2,74,12.0,1,9
654,972,409833613404667904,7,2,74,13.0,1,10
655,973,941255483216363520,7,2,74,16.0,1,13
656,974,27022147520036864,7,2,74,14.0,1,11
657,975,202667549509287936,7,2,74,12.0,1,11
658,976,635010708555169792,7,2,74,12.0,1,9
659,977,225189670814744576,7,2,74,12.0,1,9
659,1009,225189670814744576,7,2,77,12.0,1,9
660,978,117104791586340864,7,2,74,13.0,1,7
660,1013,117104791586340864,7,2,77,13.0,1,7
661,979,630504360148729856,7,2,74,12.0,1,9
661,928,630504360148729856,7,2,71,12.0,1,9
662,980,707081084415770624,7,2,74,15.0,1,12
663,981,734090724991041536,7,2,74,14.0,1,11
664,983,157629766529187840,7,2,74,12.0,1,9
665,984,549440597648211968,7,2,74,13.0,1,10
666,985,229688391359266816,7,2,74,12.0,1,9
666,933,229688391359266816,7,2,71,12.0,1,9
667,986,752104298866802688,7,2,74,11.0,1,8
668,987,896218524869984256,7,2,74,12.0,1,9
669,988,180145359484354560,7,2,74,12.0,1,9
669,1012,180145359484354560,7,2,77,12.0,1,9
670,990,153135581470130176,7,2,75,10.0,1,5
670,965,153135581470130176,7,2,73,10.0,1,5
671,993,112595488242401280,7,2,75,13.0,1,10
671,1004,112595488242401280,7,2,76,13.0,1,10
672,994,734098215414005760,7,2,75,11.0,1,6
673,997,675540631300341760,7,2,76,11.0,1,8
674,998,432345701683306498,7,2,76,13.0,1,1
675,1000,743111324543746048,7,2,76,11.0,1,8
676,1002,824159144125661184,7,2,76,15.0,1,7
677,1003,364793562681835520,7,2,76,14.0,1,11
678,1007,630504291429253120,7,2,77,12.0,1,10
679,1010,837680525807190016,7,2,77,13.0,1,10
680,1011,752104298866802688,7,2,77,11.0,1,8
681,1014,864699924548157440,7,2,77,11.0,1,10
682,1015,238701088172146688,7,2,77,11.0,1,9
683,1016,220685246553653248,7,2,77,12.0,1,9
684,1017,684548105432989696,7,2,77,12.0,1,9
685,1018,355788837328257024,7,2,77,12.0,1,9
686,1020,824163404733218816,7,2,77,13.0,1,10
686,971,824163404733218816,7,2,74,13.0,1,10
687,1021,220710878918475776,7,2,77,13.0,1,10
688,1022,337771277722845184,7,2,77,13.0,1,10
689,1023,211670419436994560,7,2,78,12.0,1,9
690,1024,4504699138998272,7,2,78,10.0,1,7
691,1027,9008504924798976,7,2,78,14.0,1,10
692,1028,301748390578880512,7,2,79,13.0,1,10
692,1019,301748390578880512,7,2,77,13.0,1,10
693,1029,4504905297428480,7,2,79,14.0,1,11
694,1030,864699924548157440,7,2,79,11.0,1,10
695,1034,355788837328257024,7,2,79,12.0,1,9
696,1035,139613237715927040,7,2,79,11.0,1,9
697,1038,851185414814302208,7,2,79,14.0,1,11
698,1039,139617979359821824,7,2,79,14.0,1,11
699,1040,292744764736929792,7,2,79,14.0,1,11
700,1043,166640470477242368,7,2,79,12.0,1,10
701,1044,707073593992806400,7,2,79,13.0,1,11
701,1090,707073593992806400,7,2,82,13.0,1,11
702,1045,747605853200187392,7,2,79,12.0,1,10
702,1005,747605853200187392,7,2,77,12.0,1,10
703,1046,166637034503405568,7,2,79,11.0,1,8
704,1048,779124109924630528,7,2,80,11.0,1,9
705,1050,306254326668460032,7,2,80,11.0,1,8
706,1051,63065375629115392,7,2,80,13.0,1,11
706,1026,63065375629115392,7,2,78,13.0,1,11
707,1053,117102248965701632,7,2,80,9.0,1,5
708,1054,139613306435403776,7,2,80,11.0,1,7
709,1055,0,7,2,80,0.0,1,123
710,1056,761108680622997504,7,2,80,13.0,1,10
711,1058,747599531008327680,7,2,81,12.0,1,9
711,1049,747599531008327680,7,2,80,12.0,1,9
712,1059,337772858270810112,7,2,81,12.0,1,9
712,1104,337772858270810112,7,2,83,12.0,1,9
713,1061,743110637348978688,7,2,81,12.0,1,9
714,1062,734098284133482496,7,2,81,14.0,1,11
714,1101,734098284133482496,7,2,83,14.0,1,11
715,1063,22518685331619840,7,2,81,10.0,1,7
716,1064,423341938385616896,7,2,81,11.0,1,6
717,1065,878205981786374144,7,2,81,12.0,1,9
718,1067,94577791198035968,7,2,81,10.0,1,8
718,1057,94577791198035968,7,2,80,10.0,1,8
719,1069,801641214708285440,7,2,81,12.0,1,9
719,1052,801641214708285440,7,2,80,12.0,1,9
720,1071,67555918555906048,7,2,82,16.0,1,13
720,1041,67555918555906048,7,2,79,16.0,1,13
721,1072,364797273533579264,7,2,82,14.0,1,11
722,1073,94576073211117568,7,2,82,15.0,1,12
722,1032,94576073211117568,7,2,79,15.0,1,12
723,1074,135109706808033280,7,2,82,12.0,1,9
723,1118,135109706808033280,7,2,85,12.0,1,9
724,1075,535931929069879296,7,2,82,13.0,1,10
725,1076,788130621984604160,7,2,82,13.0,1,12
726,1077,171138022790660096,7,2,82,11.0,1,8
727,1078,238694216224473088,7,2,82,12.0,1,9
728,1079,779127545898467328,7,2,82,14.0,1,11
729,1080,166637034503405568,7,2,82,11.0,1,8
730,1081,481886534518177792,7,2,82,15.0,1,12
731,1082,864699512231297024,7,2,82,13.0,1,10
732,1084,801653721653051392,7,2,82,11.0,1,8
733,1085,558449102573010944,7,2,82,14.0,1,11
733,1042,558449102573010944,7,2,79,14.0,1,11
734,1086,238690848970113024,7,2,82,15.0,1,13
734,1047,238690848970113024,7,2,79,15.0,1,13
735,1087,824163198574788608,7,2,82,13.0,1,10
736,1089,450360443773386752,7,2,82,14.0,1,13
736,1033,450360443773386752,7,2,79,14.0,1,13
737,1092,301745298202427392,7,2,83,10.0,1,6
738,1093,734101513948889088,7,2,83,13.0,1,11
738,1068,734101513948889088,7,2,81,13.0,1,11
739,1094,166634972919103488,7,2,83,11.0,1,8
740,1095,950262201434767360,7,2,83,12.0,1,9
741,1096,63059603193069568,7,2,83,17.0,1,13
742,1097,409833407246237696,7,2,83,10.0,1,8
742,1114,409833407246237696,7,2,84,10.0,1,8
743,1099,225192969349627904,7,2,83,10.0,1,8
744,1102,112591914829611008,7,2,83,13.0,1,11
745,1105,229687566725545984,7,2,83,9.0,1,4
746,1106,301753681978589184,7,2,84,10.0,1,8
746,1103,301753681978589184,7,2,83,10.0,1,8
747,1107,801641283427762176,7,2,84,13.0,1,11
747,1153,801641283427762176,7,2,86,13.0,1,11
748,1109,716074333616734208,7,2,84,13.0,1,10
749,1111,671048095508725760,7,2,84,11.0,1,9
749,1098,671048095508725760,7,2,83,11.0,1,9
750,1112,445856500548632576,7,2,84,15.0,1,12
751,1113,711574169963200512,7,2,84,12.0,1,10
751,1144,711574169963200512,7,2,86,12.0,1,10
752,1115,734090656271564800,7,2,84,12.0,1,9
752,1142,734090656271564800,7,2,86,12.0,1,9
753,1117,648518552499781632,7,2,85,11.0,1,9
754,1120,779134005529280512,7,2,85,10.0,1,7
755,1121,396319790865580032,7,2,85,11.0,1,8
756,1122,707067615398330368,7,2,85,13.0,1,10
757,1124,220693218012954624,7,2,85,11.0,1,8
758,1125,873704512462782464,7,2,85,12.0,1,9
758,1165,873704512462782464,7,2,87,12.0,1,9
759,1126,535931104436158464,7,2,85,11.0,1,8
760,1133,684552228601593856,7,2,85,12.0,1,10
760,1157,684552228601593856,7,2,87,12.0,1,10
761,1134,166640264318812160,7,2,85,16.0,1,13
762,1135,153128228486119424,7,2,85,13.0,1,10
763,1136,18018315519655936,7,2,85,11.0,1,9
764,1138,779129263885385728,7,2,85,11.0,1,10
765,1139,671048026789249024,7,2,85,13.0,1,10
766,1140,364792257011777536,7,2,86,13.0,1,10
766,1108,364792257011777536,7,2,84,13.0,1,10
767,1141,914232373623652352,7,2,86,14.0,1,9
768,1143,702563878332006400,7,2,86,11.0,1,8
769,1145,90075153643339776,7,2,86,12.0,1,6
770,1147,445856500548632576,7,2,86,15.0,1,12
771,1148,40533839755345920,7,2,86,14.0,1,9
772,1149,680044230927712256,7,2,86,10.0,1,7
773,1150,391816191238209536,7,2,86,10.0,1,7
774,1151,954765320025800704,7,2,86,11.0,1,8
775,1152,950264331738546176,7,2,86,14.0,1,8
776,1154,211674336447168512,7,2,87,15.0,1,12
777,1155,873710628496211968,7,2,87,13.0,1,10
777,1128,873710628496211968,7,2,85,13.0,1,10
778,1156,292739198459314176,7,2,87,15.0,1,12
778,1137,292739198459314176,7,2,85,15.0,1,12
779,1158,873706093010747392,7,2,87,11.0,1,8
779,1208,873706093010747392,7,2,90,11.0,1,8
780,1160,779134005529280512,7,2,87,10.0,1,7
781,1161,824163267294265344,7,2,87,14.0,1,11
782,1162,103586571000741888,7,2,87,13.0,1,10
783,1163,157628735737036800,7,2,87,14.0,1,11
784,1168,589974299964604416,7,2,87,12.0,1,9
784,1206,589974299964604416,7,2,90,12.0,1,9
785,1169,247698597980667904,7,2,87,11.0,1,8
786,1170,153128228486119424,7,2,87,13.0,1,10
787,1172,927741729396752384,7,2,88,12.0,1,10
787,1146,927741729396752384,7,2,86,12.0,1,10
788,1173,90072198705840128,7,2,88,13.0,1,10
789,1175,63055411304988672,7,2,88,10.0,1,7
790,1178,445858837010841600,7,2,88,12.0,1,9
791,1179,878211273186082816,7,2,88,15.0,1,10
791,1197,878211273186082816,7,2,89,15.0,1,10
792,1182,4513632670973952,7,2,88,12.0,1,10
793,1183,639523172995039232,7,2,88,12.0,1,10
794,1186,860196256201310208,7,2,88,12.0,1,9
795,1187,797145586540216320,7,2,88,12.0,1,9
796,1189,0,7,2,89,0.0,1,123
797,1190,292735350168616960,7,2,89,10.0,1,7
