node_idx,hit_id,particle_id,module_id,nhits,endcap_volume7_binary,nhits_endcap_volume7
505,711,662034986378985472,55,13.0,1,11
506,714,445866877189619712,55,13.0,1,10
507,715,103588495146090496,55,12.0,1,9
507,679,103588495146090496,52,12.0,1,9
508,716,747599599727804416,55,14.0,1,11
508,754,747599599727804416,58,14.0,1,11
509,717,693555442126684160,56,15.0,1,10
509,728,693555442126684160,57,15.0,1,10
510,724,671047545752911872,56,15.0,1,11
511,725,306248966549274624,56,14.0,1,11
512,726,333268090412335104,57,11.0,1,8
513,729,418845348144873472,57,12.0,1,8
513,760,418845348144873472,59,12.0,1,8
514,730,364801396702183424,57,13.0,1,9
515,732,292749918697684992,57,11.0,1,7
516,733,585474205030547456,57,10.0,1,8
516,761,585474205030547456,59,10.0,1,8
517,734,103587876670799872,57,11.0,1,8
517,723,103587876670799872,56,11.0,1,8
518,737,851193592432033792,57,11.0,1,8
519,739,734099040047726592,58,15.0,1,12
520,740,810659615237734400,58,16.0,1,4
520,772,810659615237734400,60,16.0,1,4
521,741,639517263120039936,58,9.0,1,8
522,742,292741878518906880,58,14.0,1,11
523,743,851180810609360896,58,13.0,1,10
524,744,828663637106229248,58,14.0,1,11
525,745,27037403243872256,58,13.0,1,10
526,747,432350924346753024,58,15.0,1,12
527,748,360290237932371968,58,13.0,1,10
528,749,698060141265682432,58,14.0,1,11
528,781,698060141265682432,60,14.0,1,11
529,750,535933853215227904,58,15.0,1,12
529,778,535933853215227904,60,15.0,1,12
530,751,229689147273510912,58,13.0,1,10
531,752,909727674484654080,58,12.0,1,9
532,753,130605832302755840,58,12.0,1,9
532,703,130605832302755840,55,12.0,1,9
533,755,747605784480710656,58,13.0,1,10
534,756,58548444423258112,58,13.0,1,10
534,783,58548444423258112,60,13.0,1,10
535,757,409833750843621376,58,11.0,1,8
535,770,409833750843621376,60,11.0,1,8
536,758,355786088549187584,59,15.0,1,9
537,759,459373965219987456,59,10.0,1,7
538,765,810651506339479552,59,14.0,1,12
538,731,810651506339479552,57,14.0,1,12
539,773,117104654147387392,60,12.0,1,6
540,774,90075291082293248,60,14.0,1,11
540,822,90075291082293248,63,14.0,1,11
541,775,864699237353390080,60,13.0,1,10
542,776,864717310575771648,60,11.0,1,8
542,810,864717310575771648,63,11.0,1,8
543,777,801644032206831616,60,12.0,1,9
544,780,648521782315188224,60,14.0,1,11
545,784,189155101359734784,60,17.0,1,14
545,821,189155101359734784,63,17.0,1,14
546,785,162130548658012160,60,15.0,1,13
546,738,162130548658012160,58,15.0,1,13
547,787,932251307618598912,61,12.0,1,9
548,788,4533011563413504,61,12.0,1,9
548,764,4533011563413504,59,12.0,1,9
549,789,454866517301919744,61,10.0,1,7
549,762,454866517301919744,59,10.0,1,7
550,791,63062420691615744,61,10.0,1,7
551,792,648530509688733696,61,12.0,1,10
551,794,648530509688733696,62,12.0,1,10
552,795,680047254584688640,62,12.0,1,8
553,798,662029420101369856,62,14.0,1,11
553,828,662029420101369856,64,14.0,1,11
554,799,297238400040173568,62,15.0,1,12
554,830,297238400040173568,64,15.0,1,12
555,800,738591163522482176,62,13.0,1,10
556,801,27039739706081280,62,11.0,1,8
556,829,27039739706081280,64,11.0,1,8
557,802,752103336794128384,62,10.0,1,7
558,803,301754437892833280,62,12.0,1,4
559,804,941261599249793024,63,14.0,1,11
560,805,589973612769837056,63,13.0,1,10
561,807,238691742323310592,63,13.0,1,10
562,809,220686139906850816,63,13.0,1,10
562,854,220686139906850816,66,13.0,1,10
563,811,752101343929303040,63,12.0,1,9
564,812,27037197085442048,63,16.0,1,13
564,782,27037197085442048,60,16.0,1,13
565,814,743120120636768256,63,10.0,1,8
566,815,585471662409908224,63,13.0,1,10
567,816,896217425358356480,63,14.0,1,11
568,817,702563809612529664,63,14.0,1,11
569,818,45036477310042112,63,12.0,1,9
570,819,45040188161785856,63,13.0,1,10
570,786,45040188161785856,60,13.0,1,10
571,824,211677360104144896,63,15.0,1,12
571,863,211677360104144896,66,15.0,1,12
572,825,220683940883595264,64,13.0,1,11
572,793,220683940883595264,62,13.0,1,11
573,826,648525493166931968,64,14.0,1,12
573,797,648525493166931968,62,14.0,1,12
574,827,301748184420450304,64,13.0,1,11
575,832,409834712916295680,64,9.0,1,8
576,833,499900658149752832,64,13.0,1,9
576,849,499900658149752832,65,13.0,1,9
577,834,445859386766655488,64,10.0,1,6
578,835,454874557480697856,64,14.0,1,8
579,836,216173606747504640,64,12.0,1,9
579,843,216173606747504640,65,12.0,1,9
580,839,103588632585043968,64,15.0,1,9
581,840,18019346311806976,65,11.0,1,7
582,842,968277768175353856,65,14.0,1,8
583,845,103588907462950912,65,11.0,1,5
584,846,810652537131630592,65,10.0,1,6
585,847,22529268131037184,65,13.0,1,8
586,850,797146479893413888,65,12.0,1,9
586,838,797146479893413888,64,12.0,1,9
587,853,225187540510965760,66,12.0,1,10
588,855,364802908530671616,66,13.0,1,10
589,858,616993629986095104,66,12.0,1,10
590,859,324260822438117376,66,13.0,1,10
591,866,306247798318170112,66,13.0,1,10
592,867,211676398031470592,66,11.0,1,8
592,806,211676398031470592,63,11.0,1,8
593,868,878220962632302592,66,12.0,1,10
594,871,774621334930980864,66,13.0,1,10
594,900,774621334930980864,68,13.0,1,10
595,872,22527550144118784,66,12.0,1,9
596,874,747605647041757184,67,12.0,1,9
596,915,747605647041757184,69,12.0,1,9
597,876,27023178312187904,67,10.0,1,8
598,877,54043470406352896,67,10.0,1,7
599,879,810650544266805248,67,9.0,1,6
600,883,337776225525170176,67,10.0,1,8
601,886,873723891355222016,68,12.0,1,10
602,887,324260822438117376,68,13.0,1,10
603,888,684551335248396288,68,13.0,1,10
604,889,810648345243549696,68,15.0,1,12
605,891,761108818061950976,68,11.0,1,8
605,869,761108818061950976,66,11.0,1,8
606,892,364802908530671616,68,13.0,1,10
607,894,301751276796903424,68,14.0,1,11
608,896,22527550144118784,68,12.0,1,9
609,898,225202109040033792,68,10.0,1,8
609,857,225202109040033792,66,10.0,1,8
610,899,671050706848841728,68,11.0,1,8
611,902,355792616899477504,68,15.0,1,12
611,943,355792616899477504,71,15.0,1,12
612,903,873712346483130368,68,14.0,1,11
613,904,432347419653439488,68,12.0,1,9
614,906,189151596666421248,68,13.0,1,12
615,913,535931516753018880,69,13.0,1,9
616,914,297239774429708288,69,13.0,1,10
617,916,211679078091063296,69,10.0,1,8
618,918,301754369173356544,70,11.0,1,8
619,919,4519886143356928,70,12.0,1,8
620,920,671041361000005632,70,18.0,1,13
621,921,364799816154218496,70,15.0,1,11
622,922,743111393263222784,70,15.0,1,12
623,923,238700675855286272,70,15.0,1,10
624,924,734107217665458176,70,13.0,1,11
624,909,734107217665458176,69,13.0,1,11
625,925,54047181258096640,70,14.0,1,11
626,926,707076342771875840,70,14.0,1,11
626,917,707076342771875840,69,14.0,1,11
627,927,950264881494360064,71,12.0,1,9
628,929,671050706848841728,71,11.0,1,8
629,930,648522125912571904,71,11.0,1,9
630,931,698058629437194240,71,12.0,1,6
631,932,409833613404667904,71,13.0,1,10
632,934,94576829125361664,71,12.0,1,9
633,935,878202683251490816,71,11.0,1,9
633,905,878202683251490816,68,11.0,1,9
634,936,896218524869984256,71,12.0,1,9
635,937,734093130172727296,71,12.0,1,9
636,938,454865074192908288,71,13.0,1,10
636,890,454865074192908288,68,13.0,1,10
637,939,360290512810278912,71,12.0,1,9
637,982,360290512810278912,74,12.0,1,9
638,940,409829490236063744,71,14.0,1,13
638,967,409829490236063744,74,14.0,1,13
639,944,684551335248396288,71,13.0,1,10
640,945,427843338989731840,71,14.0,1,11
641,946,941255483216363520,71,16.0,1,13
642,947,896219005906321408,71,12.0,1,9
643,948,0,72,0.0,1,123
644,949,40533152560578560,72,10.0,1,7
645,950,716074264897257472,72,9.0,1,6
646,952,432345770385997824,72,11.0,1,7
647,954,743106033144037376,72,12.0,1,10
648,962,671047820630818816,73,13.0,1,11
648,991,671047820630818816,75,13.0,1,11
649,963,743118814966710272,73,13.0,1,9
650,964,216177317599248384,73,9.0,1,7
651,968,878202545812537344,74,13.0,1,10
651,1006,878202545812537344,77,13.0,1,10
652,969,707067821556760576,74,14.0,1,11
652,942,707067821556760576,71,14.0,1,11
653,970,684548105432989696,74,12.0,1,9
654,972,409833613404667904,74,13.0,1,10
655,973,941255483216363520,74,16.0,1,13
656,974,27022147520036864,74,14.0,1,11
657,975,202667549509287936,74,12.0,1,11
658,976,635010708555169792,74,12.0,1,9
659,977,225189670814744576,74,12.0,1,9
659,1009,225189670814744576,77,12.0,1,9
660,978,117104791586340864,74,13.0,1,7
660,1013,117104791586340864,77,13.0,1,7
661,979,630504360148729856,74,12.0,1,9
661,928,630504360148729856,71,12.0,1,9
662,980,707081084415770624,74,15.0,1,12
663,981,734090724991041536,74,14.0,1,11
664,983,157629766529187840,74,12.0,1,9
665,984,549440597648211968,74,13.0,1,10
666,985,229688391359266816,74,12.0,1,9
666,933,229688391359266816,71,12.0,1,9
667,986,752104298866802688,74,11.0,1,8
668,987,896218524869984256,74,12.0,1,9
669,988,180145359484354560,74,12.0,1,9
669,1012,180145359484354560,77,12.0,1,9
670,990,153135581470130176,75,10.0,1,5
670,965,153135581470130176,73,10.0,1,5
671,993,112595488242401280,75,13.0,1,10
671,1004,112595488242401280,76,13.0,1,10
672,994,734098215414005760,75,11.0,1,6
673,997,675540631300341760,76,11.0,1,8
674,998,432345701683306498,76,13.0,1,1
675,1000,743111324543746048,76,11.0,1,8
676,1002,824159144125661184,76,15.0,1,7
677,1003,364793562681835520,76,14.0,1,11
678,1007,630504291429253120,77,12.0,1,10
679,1010,837680525807190016,77,13.0,1,10
680,1011,752104298866802688,77,11.0,1,8
681,1014,864699924548157440,77,11.0,1,10
682,1015,238701088172146688,77,11.0,1,9
683,1016,220685246553653248,77,12.0,1,9
684,1017,684548105432989696,77,12.0,1,9
685,1018,355788837328257024,77,12.0,1,9
686,1020,824163404733218816,77,13.0,1,10
686,971,824163404733218816,74,13.0,1,10
687,1021,220710878918475776,77,13.0,1,10
688,1022,337771277722845184,77,13.0,1,10
689,1023,211670419436994560,78,12.0,1,9
690,1024,4504699138998272,78,10.0,1,7
691,1027,9008504924798976,78,14.0,1,10
692,1028,301748390578880512,79,13.0,1,10
692,1019,301748390578880512,77,13.0,1,10
693,1029,4504905297428480,79,14.0,1,11
694,1030,864699924548157440,79,11.0,1,10
695,1034,355788837328257024,79,12.0,1,9
696,1035,139613237715927040,79,11.0,1,9
697,1038,851185414814302208,79,14.0,1,11
698,1039,139617979359821824,79,14.0,1,11
699,1040,292744764736929792,79,14.0,1,11
700,1043,166640470477242368,79,12.0,1,10
701,1044,707073593992806400,79,13.0,1,11
701,1090,707073593992806400,82,13.0,1,11
702,1045,747605853200187392,79,12.0,1,10
702,1005,747605853200187392,77,12.0,1,10
703,1046,166637034503405568,79,11.0,1,8
704,1048,779124109924630528,80,11.0,1,9
705,1050,306254326668460032,80,11.0,1,8
706,1051,63065375629115392,80,13.0,1,11
706,1026,63065375629115392,78,13.0,1,11
707,1053,117102248965701632,80,9.0,1,5
708,1054,139613306435403776,80,11.0,1,7
709,1055,0,80,0.0,1,123
710,1056,761108680622997504,80,13.0,1,10
711,1058,747599531008327680,81,12.0,1,9
711,1049,747599531008327680,80,12.0,1,9
712,1059,337772858270810112,81,12.0,1,9
712,1104,337772858270810112,83,12.0,1,9
713,1061,743110637348978688,81,12.0,1,9
714,1062,734098284133482496,81,14.0,1,11
714,1101,734098284133482496,83,14.0,1,11
715,1063,22518685331619840,81,10.0,1,7
716,1064,423341938385616896,81,11.0,1,6
717,1065,878205981786374144,81,12.0,1,9
718,1067,94577791198035968,81,10.0,1,8
718,1057,94577791198035968,80,10.0,1,8
719,1069,801641214708285440,81,12.0,1,9
719,1052,801641214708285440,80,12.0,1,9
720,1071,67555918555906048,82,16.0,1,13
720,1041,67555918555906048,79,16.0,1,13
721,1072,364797273533579264,82,14.0,1,11
722,1073,94576073211117568,82,15.0,1,12
722,1032,94576073211117568,79,15.0,1,12
723,1074,135109706808033280,82,12.0,1,9
723,1118,135109706808033280,85,12.0,1,9
724,1075,535931929069879296,82,13.0,1,10
725,1076,788130621984604160,82,13.0,1,12
726,1077,171138022790660096,82,11.0,1,8
727,1078,238694216224473088,82,12.0,1,9
728,1079,779127545898467328,82,14.0,1,11
729,1080,166637034503405568,82,11.0,1,8
730,1081,481886534518177792,82,15.0,1,12
731,1082,864699512231297024,82,13.0,1,10
732,1084,801653721653051392,82,11.0,1,8
733,1085,558449102573010944,82,14.0,1,11
733,1042,558449102573010944,79,14.0,1,11
734,1086,238690848970113024,82,15.0,1,13
734,1047,238690848970113024,79,15.0,1,13
735,1087,824163198574788608,82,13.0,1,10
736,1089,450360443773386752,82,14.0,1,13
736,1033,450360443773386752,79,14.0,1,13
737,1092,301745298202427392,83,10.0,1,6
738,1093,734101513948889088,83,13.0,1,11
738,1068,734101513948889088,81,13.0,1,11
739,1094,166634972919103488,83,11.0,1,8
740,1095,950262201434767360,83,12.0,1,9
741,1096,63059603193069568,83,17.0,1,13
742,1097,409833407246237696,83,10.0,1,8
742,1114,409833407246237696,84,10.0,1,8
743,1099,225192969349627904,83,10.0,1,8
744,1102,112591914829611008,83,13.0,1,11
745,1105,229687566725545984,83,9.0,1,4
746,1106,301753681978589184,84,10.0,1,8
746,1103,301753681978589184,83,10.0,1,8
747,1107,801641283427762176,84,13.0,1,11
747,1153,801641283427762176,86,13.0,1,11
748,1109,716074333616734208,84,13.0,1,10
749,1111,671048095508725760,84,11.0,1,9
749,1098,671048095508725760,83,11.0,1,9
750,1112,445856500548632576,84,15.0,1,12
751,1113,711574169963200512,84,12.0,1,10
751,1144,711574169963200512,86,12.0,1,10
752,1115,734090656271564800,84,12.0,1,9
752,1142,734090656271564800,86,12.0,1,9
753,1117,648518552499781632,85,11.0,1,9
754,1120,779134005529280512,85,10.0,1,7
755,1121,396319790865580032,85,11.0,1,8
756,1122,707067615398330368,85,13.0,1,10
757,1124,220693218012954624,85,11.0,1,8
758,1125,873704512462782464,85,12.0,1,9
758,1165,873704512462782464,87,12.0,1,9
759,1126,535931104436158464,85,11.0,1,8
760,1133,684552228601593856,85,12.0,1,10
760,1157,684552228601593856,87,12.0,1,10
761,1134,166640264318812160,85,16.0,1,13
762,1135,153128228486119424,85,13.0,1,10
763,1136,18018315519655936,85,11.0,1,9
764,1138,779129263885385728,85,11.0,1,10
765,1139,671048026789249024,85,13.0,1,10
766,1140,364792257011777536,86,13.0,1,10
766,1108,364792257011777536,84,13.0,1,10
767,1141,914232373623652352,86,14.0,1,9
768,1143,702563878332006400,86,11.0,1,8
769,1145,90075153643339776,86,12.0,1,6
770,1147,445856500548632576,86,15.0,1,12
771,1148,40533839755345920,86,14.0,1,9
772,1149,680044230927712256,86,10.0,1,7
773,1150,391816191238209536,86,10.0,1,7
774,1151,954765320025800704,86,11.0,1,8
775,1152,950264331738546176,86,14.0,1,8
776,1154,211674336447168512,87,15.0,1,12
777,1155,873710628496211968,87,13.0,1,10
777,1128,873710628496211968,85,13.0,1,10
778,1156,292739198459314176,87,15.0,1,12
778,1137,292739198459314176,85,15.0,1,12
779,1158,873706093010747392,87,11.0,1,8
779,1208,873706093010747392,90,11.0,1,8
780,1160,779134005529280512,87,10.0,1,7
781,1161,824163267294265344,87,14.0,1,11
782,1162,103586571000741888,87,13.0,1,10
783,1163,157628735737036800,87,14.0,1,11
784,1168,589974299964604416,87,12.0,1,9
784,1206,589974299964604416,90,12.0,1,9
785,1169,247698597980667904,87,11.0,1,8
786,1170,153128228486119424,87,13.0,1,10
787,1172,927741729396752384,88,12.0,1,10
787,1146,927741729396752384,86,12.0,1,10
788,1173,90072198705840128,88,13.0,1,10
789,1175,63055411304988672,88,10.0,1,7
790,1178,445858837010841600,88,12.0,1,9
791,1179,878211273186082816,88,15.0,1,10
791,1197,878211273186082816,89,15.0,1,10
792,1182,4513632670973952,88,12.0,1,10
793,1183,639523172995039232,88,12.0,1,10
794,1186,860196256201310208,88,12.0,1,9
795,1187,797145586540216320,88,12.0,1,9
796,1189,0,89,0.0,1,123
797,1190,292735350168616960,89,10.0,1,7
798,1192,225183898378698752,89,11.0,1,9
799,1193,211680246322167808,89,13.0,1,10
800,1194,648525974203269120,89,12.0,1,9
800,1230,648525974203269120,91,12.0,1,9
801,1196,22533391299641344,89,10.0,1,7
802,1198,684570233104498688,89,11.0,1,10
802,1174,684570233104498688,88,11.0,1,10
803,1199,130611604738801664,90,11.0,1,6
804,1200,801641145988808704,90,12.0,1,9
804,1262,801641145988808704,93,12.0,1,9
805,1204,337774713696681984,90,12.0,1,9
806,1205,211690691682631680,90,12.0,1,9
807,1210,432347488372916224,90,14.0,1,12
807,1166,432347488372916224,87,14.0,1,12
808,1211,189152627458572288,90,13.0,1,10
809,1212,252202128888561664,90,15.0,1,12
810,1213,657530905715277824,90,11.0,1,9
811,1214,220681535701909504,90,14.0,1,11
812,1215,535928836693426176,90,11.0,1,8
812,1251,535928836693426176,93,11.0,1,8
813,1216,99079947716395008,90,14.0,1,11
814,1217,355794541044826112,91,9.0,1,7
815,1218,225189258497884160,91,13.0,1,11
815,1195,225189258497884160,89,13.0,1,11
816,1223,225185685085093888,91,8.0,1,6
817,1224,63056648255569920,91,13.0,1,11
817,1242,63056648255569920,92,13.0,1,11
818,1225,445881789316071424,91,13.0,1,11
819,1226,135108126260068352,91,11.0,1,8
820,1227,112591777390657536,91,10.0,1,8
820,1188,112591777390657536,89,10.0,1,8
821,1228,468378690573565952,91,10.0,1,7
822,1229,630505116062973952,91,16.0,1,12
823,1232,851190156458196992,92,11.0,1,7
824,1233,153128434644549632,92,8.0,1,7
825,1234,648525630605885440,92,11.0,1,9
825,1222,648525630605885440,91,11.0,1,9
826,1235,225180393685385216,92,9.0,1,7
827,1236,743095725222526976,92,12.0,1,9
828,1239,711582485019885568,92,11.0,1,8
828,1220,711582485019885568,91,11.0,1,8
829,1240,391815504043442176,92,13.0,1,8
830,1241,783627365954617344,92,14.0,1,10
830,1221,783627365954617344,91,14.0,1,10
831,1243,166640745355149312,92,15.0,1,10
832,1246,639516163608412160,93,12.0,1,10
832,1209,639516163608412160,90,12.0,1,10
833,1247,292741809799430144,93,12.0,1,9
834,1250,860187941144625152,93,14.0,1,11
835,1260,220684353200455680,93,12.0,1,9
836,1263,225182730147594240,93,15.0,1,10
836,1202,225182730147594240,90,15.0,1,10
837,1264,837685336170561536,93,13.0,1,8
838,1265,292758577351753728,93,12.0,1,10
838,1298,292758577351753728,96,12.0,1,10
839,1266,153128503364026368,93,14.0,1,11
840,1267,535928424376565760,93,13.0,1,10
840,1203,535928424376565760,90,13.0,1,10
841,1268,707072906798039040,93,13.0,1,10
842,1269,639514789218877440,94,15.0,1,9
842,1238,639514789218877440,92,15.0,1,9
843,1271,130605763583279104,94,15.0,1,12
843,1284,130605763583279104,95,15.0,1,12
844,1273,454874488761221120,94,12.0,1,9
845,1274,657533242177486848,94,10.0,1,7
846,1275,27045580861603840,94,12.0,1,2
847,1276,743102184853340160,94,14.0,1,11
847,1244,743102184853340160,92,14.0,1,11
848,1277,968283884208783360,94,11.0,1,6
849,1280,292735418888093696,94,10.0,1,10
850,1281,616995004375629824,95,12.0,1,7
851,1282,337776431683600384,95,13.0,1,10
852,1283,211690829121585152,95,11.0,1,8
853,1285,94576004491640832,95,13.0,1,9
854,1286,535933921934704640,95,11.0,1,7
855,1287,211690622963154944,95,13.0,1,10
856,1288,364804282920206336,95,15.0,1,10
856,1272,364804282920206336,94,15.0,1,10
857,1289,761109986293055488,95,13.0,1,11
858,1290,562953458114625536,95,11.0,1,8
858,1278,562953458114625536,94,11.0,1,8
859,1291,517915812573478912,95,14.0,1,9
860,1293,445859524205608960,95,14.0,1,8
861,1294,337772926990286848,95,12.0,1,10
861,1279,337772926990286848,94,12.0,1,10
862,1295,639511421964517376,96,12.0,1,9
863,1297,837670905080446976,96,14.0,1,11
864,1299,58548375703781376,96,11.0,1,9
864,1253,58548375703781376,93,11.0,1,9
865,1300,954764907708940288,96,13.0,1,11
865,1254,954764907708940288,93,13.0,1,11
866,1301,743094763149852672,96,13.0,1,10
866,1261,743094763149852672,93,13.0,1,10
867,1302,220684559358885888,96,14.0,1,11
868,1303,22530986117955584,96,13.0,1,10
869,1304,247699903650725888,96,17.0,1,14
869,1339,247699903650725888,98,17.0,1,14
870,1308,689051292743499776,96,13.0,1,10
870,1338,689051292743499776,98,13.0,1,10
871,1310,90080788640432128,96,11.0,1,8
871,1259,90080788640432128,93,11.0,1,8
872,1311,445859249327702016,96,12.0,1,9
873,1313,752103542952558592,96,12.0,1,10
