node_idx,hit_id,particle_id,nhits
551,792,6.485305096887337e+17,12.0
551,794,6.485305096887337e+17,12.0
552,795,6.800472545846886e+17,12.0
553,798,6.620294201013699e+17,14.0
553,828,6.620294201013699e+17,14.0
554,799,2.972384000401736e+17,15.0
554,830,2.972384000401736e+17,15.0
555,800,7.385911635224822e+17,13.0
556,801,2.703973970608128e+16,11.0
556,829,2.703973970608128e+16,11.0
557,802,7.521033367941284e+17,10.0
558,803,3.017544378928333e+17,12.0
559,804,9.41261599249793e+17,14.0
560,805,5.89973612769837e+17,13.0
561,807,2.386917423233106e+17,13.0
562,809,2.206861399068508e+17,13.0
562,854,2.206861399068508e+17,13.0
563,811,7.52101343929303e+17,12.0
564,812,2.703719708544205e+16,16.0
564,782,2.703719708544205e+16,16.0
565,814,7.431201206367683e+17,10.0
566,815,5.854716624099082e+17,13.0
567,816,8.962174253583565e+17,14.0
568,817,7.025638096125297e+17,14.0
569,818,4.503647731004211e+16,12.0
570,819,4.504018816178586e+16,13.0
570,786,4.504018816178586e+16,13.0
571,824,2.116773601041449e+17,15.0
571,863,2.116773601041449e+17,15.0
572,825,2.2068394088359526e+17,13.0
572,793,2.2068394088359526e+17,13.0
573,826,6.48525493166932e+17,14.0
573,797,6.48525493166932e+17,14.0
574,827,3.017481844204503e+17,13.0
575,832,4.098347129162957e+17,9.0
576,833,4.999006581497528e+17,13.0
576,849,4.999006581497528e+17,13.0
577,834,4.458593867666555e+17,10.0
578,835,4.5487455748069786e+17,14.0
579,836,2.1617360674750464e+17,12.0
579,843,2.1617360674750464e+17,12.0
580,839,1.0358863258504397e+17,15.0
581,840,1.8019346311806976e+16,11.0
582,842,9.682777681753539e+17,14.0
583,845,1.0358890746295091e+17,11.0
584,846,8.106525371316306e+17,10.0
585,847,2.2529268131037184e+16,13.0
586,850,7.971464798934139e+17,12.0
586,838,7.971464798934139e+17,12.0
587,853,2.2518754051096576e+17,12.0
588,855,3.648029085306716e+17,13.0
589,858,6.169936299860951e+17,12.0
590,859,3.242608224381174e+17,13.0
591,866,3.062477983181701e+17,13.0
592,867,2.116763980314706e+17,11.0
592,806,2.116763980314706e+17,11.0
593,868,8.782209626323026e+17,12.0
594,871,7.746213349309809e+17,13.0
594,900,7.746213349309809e+17,13.0
595,872,2.2527550144118784e+16,12.0
596,874,7.476056470417572e+17,12.0
596,915,7.476056470417572e+17,12.0
597,876,2.7023178312187904e+16,10.0
598,877,5.40434704063529e+16,10.0
599,879,8.106505442668052e+17,9.0
600,883,3.377762255251702e+17,10.0
601,886,8.73723891355222e+17,12.0
602,887,3.242608224381174e+17,13.0
603,888,6.845513352483963e+17,13.0
604,889,8.106483452435497e+17,15.0
605,891,7.61108818061951e+17,11.0
605,869,7.61108818061951e+17,11.0
606,892,3.648029085306716e+17,13.0
607,894,3.017512767969034e+17,14.0
608,896,2.2527550144118784e+16,12.0
609,898,2.252021090400338e+17,10.0
609,857,2.252021090400338e+17,10.0
610,899,6.710507068488417e+17,11.0
611,902,3.557926168994775e+17,15.0
611,943,3.557926168994775e+17,15.0
612,903,8.737123464831304e+17,14.0
613,904,4.323474196534395e+17,12.0
614,906,1.8915159666642125e+17,13.0
615,913,5.359315167530189e+17,13.0
616,914,2.972397744297083e+17,13.0
617,916,2.116790780910633e+17,10.0
618,918,3.0175436917335654e+17,11.0
619,919,4519886143356928.0,12.0
620,920,6.710413610000056e+17,18.0
621,921,3.647998161542185e+17,15.0
622,922,7.431113932632228e+17,15.0
623,923,2.3870067585528627e+17,15.0
624,924,7.341072176654582e+17,13.0
624,909,7.341072176654582e+17,13.0
625,925,5.404718125809664e+16,14.0
626,926,7.070763427718758e+17,14.0
626,917,7.070763427718758e+17,14.0
627,927,9.5026488149436e+17,12.0
628,929,6.710507068488417e+17,11.0
629,930,6.485221259125719e+17,11.0
630,931,6.980586294371942e+17,12.0
631,932,4.098336134046679e+17,13.0
632,934,9.457682912536166e+16,12.0
633,935,8.782026832514908e+17,11.0
633,905,8.782026832514908e+17,11.0
634,936,8.962185248699843e+17,12.0
635,937,7.340931301727273e+17,12.0
636,938,4.548650741929083e+17,13.0
636,890,4.548650741929083e+17,13.0
637,939,3.602905128102789e+17,12.0
637,982,3.602905128102789e+17,12.0
638,940,4.0982949023606374e+17,14.0
638,967,4.0982949023606374e+17,14.0
639,944,6.845513352483963e+17,13.0
640,945,4.2784333898973184e+17,14.0
641,946,9.412554832163635e+17,16.0
642,947,8.962190059063214e+17,12.0
643,948,0.0,0.0
644,949,4.053315256057856e+16,10.0
645,950,7.160742648972575e+17,9.0
646,952,4.323457703859978e+17,11.0
647,954,7.431060331440374e+17,12.0
648,962,6.710478206308188e+17,13.0
648,991,6.710478206308188e+17,13.0
649,963,7.431188149667103e+17,13.0
650,964,2.161773175992484e+17,9.0
651,968,8.782025458125373e+17,13.0
651,1006,8.782025458125373e+17,13.0
652,969,7.070678215567606e+17,14.0
652,942,7.070678215567606e+17,14.0
653,970,6.845481054329897e+17,12.0
654,972,4.098336134046679e+17,13.0
655,973,9.412554832163635e+17,16.0
656,974,2.7022147520036864e+16,14.0
657,975,2.0266754950928794e+17,12.0
658,976,6.350107085551698e+17,12.0
659,977,2.2518967081474458e+17,12.0
659,1009,2.2518967081474458e+17,12.0
660,978,1.1710479158634086e+17,13.0
660,1013,1.1710479158634086e+17,13.0
661,979,6.305043601487299e+17,12.0
661,928,6.305043601487299e+17,12.0
662,980,7.070810844157706e+17,15.0
663,981,7.340907249910415e+17,14.0
664,983,1.5762976652918784e+17,12.0
665,984,5.49440597648212e+17,13.0
666,985,2.296883913592668e+17,12.0
666,933,2.296883913592668e+17,12.0
667,986,7.521042988668027e+17,11.0
668,987,8.962185248699843e+17,12.0
669,988,1.8014535948435456e+17,12.0
669,1012,1.8014535948435456e+17,12.0
670,990,1.5313558147013018e+17,10.0
670,965,1.5313558147013018e+17,10.0
671,993,1.1259548824240128e+17,13.0
671,1004,1.1259548824240128e+17,13.0
672,994,7.340982154140058e+17,11.0
673,997,6.755406313003418e+17,11.0
674,998,4.323457016833065e+17,13.0
675,1000,7.43111324543746e+17,11.0
676,1002,8.241591441256612e+17,15.0
677,1003,3.647935626818355e+17,14.0
678,1007,6.305042914292531e+17,12.0
679,1010,8.3768052580719e+17,13.0
680,1011,7.521042988668027e+17,11.0
681,1014,8.646999245481574e+17,11.0
682,1015,2.387010881721467e+17,11.0
683,1016,2.2068524655365325e+17,12.0
684,1017,6.845481054329897e+17,12.0
685,1018,3.55788837328257e+17,12.0
686,1020,8.241634047332188e+17,13.0
686,971,8.241634047332188e+17,13.0
687,1021,2.2071087891847578e+17,13.0
688,1022,3.377712777228452e+17,13.0
689,1023,2.1167041943699456e+17,12.0
690,1024,4504699138998272.0,10.0
691,1027,9008504924798976.0,14.0
692,1028,3.017483905788805e+17,13.0
692,1019,3.017483905788805e+17,13.0
693,1029,4504905297428480.0,14.0
694,1030,8.646999245481574e+17,11.0
695,1034,3.55788837328257e+17,12.0
696,1035,1.3961323771592704e+17,11.0
697,1038,8.511854148143022e+17,14.0
698,1039,1.3961797935982182e+17,14.0
699,1040,2.927447647369298e+17,14.0
700,1043,1.6664047047724237e+17,12.0
701,1044,7.070735939928064e+17,13.0
701,1090,7.070735939928064e+17,13.0
702,1045,7.476058532001874e+17,12.0
702,1005,7.476058532001874e+17,12.0
703,1046,1.6663703450340557e+17,11.0
704,1048,7.791241099246305e+17,11.0
705,1050,3.0625432666846e+17,11.0
706,1051,6.306537562911539e+16,13.0
706,1026,6.306537562911539e+16,13.0
707,1053,1.1710224896570163e+17,9.0
708,1054,1.3961330643540378e+17,11.0
709,1055,0.0,0.0
710,1056,7.611086806229975e+17,13.0
711,1058,7.475995310083277e+17,12.0
711,1049,7.475995310083277e+17,12.0
712,1059,3.377728582708101e+17,12.0
712,1104,3.377728582708101e+17,12.0
713,1061,7.431106373489787e+17,12.0
714,1062,7.340982841334825e+17,14.0
714,1101,7.340982841334825e+17,14.0
715,1063,2.251868533161984e+16,10.0
716,1064,4.233419383856169e+17,11.0
717,1065,8.782059817863741e+17,12.0
718,1067,9.457779119803597e+16,10.0
718,1057,9.457779119803597e+16,10.0
719,1069,8.016412147082854e+17,12.0
719,1052,8.016412147082854e+17,12.0
720,1071,6.755591855590605e+16,16.0
720,1041,6.755591855590605e+16,16.0
721,1072,3.6479727353357926e+17,14.0
722,1073,9.457607321111757e+16,15.0
722,1032,9.457607321111757e+16,15.0
723,1074,1.3510970680803328e+17,12.0
723,1118,1.3510970680803328e+17,12.0
724,1075,5.359319290698793e+17,13.0
725,1076,7.881306219846042e+17,13.0
726,1077,1.711380227906601e+17,11.0
727,1078,2.386942162244731e+17,12.0
728,1079,7.791275458984673e+17,14.0
729,1080,1.6663703450340557e+17,11.0
730,1081,4.818865345181778e+17,15.0
731,1082,8.64699512231297e+17,13.0
732,1084,8.016537216530514e+17,11.0
733,1085,5.5844910257301094e+17,14.0
733,1042,5.5844910257301094e+17,14.0
734,1086,2.3869084897011302e+17,15.0
734,1047,2.3869084897011302e+17,15.0
735,1087,8.241631985747886e+17,13.0
736,1089,4.5036044377338675e+17,14.0
736,1033,4.5036044377338675e+17,14.0
737,1092,3.017452982024274e+17,10.0
738,1093,7.341015139488891e+17,13.0
738,1068,7.341015139488891e+17,13.0
739,1094,1.666349729191035e+17,11.0
740,1095,9.502622014347674e+17,12.0
741,1096,6.305960319306957e+16,17.0
742,1097,4.098334072462377e+17,10.0
742,1114,4.098334072462377e+17,10.0
743,1099,2.251929693496279e+17,10.0
744,1102,1.12591914829611e+17,13.0
745,1105,2.29687566725546e+17,9.0
746,1106,3.017536819785892e+17,10.0
746,1103,3.017536819785892e+17,10.0
747,1107,8.016412834277622e+17,13.0
747,1153,8.016412834277622e+17,13.0
748,1109,7.160743336167342e+17,13.0
749,1111,6.710480955087258e+17,11.0
749,1098,6.710480955087258e+17,11.0
750,1112,4.458565005486326e+17,15.0
751,1113,7.115741699632005e+17,12.0
751,1144,7.115741699632005e+17,12.0
752,1115,7.340906562715648e+17,12.0
752,1142,7.340906562715648e+17,12.0
753,1117,6.485185524997816e+17,11.0
754,1120,7.791340055292805e+17,10.0
755,1121,3.9631979086558e+17,11.0
756,1122,7.070676153983304e+17,13.0
757,1124,2.2069321801295462e+17,11.0
758,1125,8.737045124627825e+17,12.0
758,1165,8.737045124627825e+17,12.0
759,1126,5.3593110443615846e+17,11.0
760,1133,6.845522286015939e+17,12.0
760,1157,6.845522286015939e+17,12.0
761,1134,1.6664026431881216e+17,16.0
762,1135,1.5312822848611942e+17,13.0
763,1136,1.8018315519655936e+16,11.0
764,1138,7.791292638853857e+17,11.0
765,1139,6.71048026789249e+17,13.0
766,1140,3.6479225701177754e+17,13.0
766,1108,3.6479225701177754e+17,13.0
767,1141,9.142323736236524e+17,14.0
768,1143,7.025638783320064e+17,11.0
769,1145,9.007515364333978e+16,12.0
770,1147,4.458565005486326e+17,15.0
771,1148,4.053383975534592e+16,14.0
772,1149,6.800442309277123e+17,10.0
773,1150,3.9181619123820954e+17,10.0
774,1151,9.547653200258007e+17,11.0
775,1152,9.502643317385462e+17,14.0
776,1154,2.116743364471685e+17,15.0
777,1155,8.73710628496212e+17,13.0
777,1128,8.73710628496212e+17,13.0
778,1156,2.927391984593142e+17,15.0
778,1137,2.927391984593142e+17,15.0
779,1158,8.737060930107474e+17,11.0
779,1208,8.737060930107474e+17,11.0
780,1160,7.791340055292805e+17,10.0
781,1161,8.241632672942653e+17,14.0
782,1162,1.0358657100074189e+17,13.0
783,1163,1.576287357370368e+17,14.0
784,1168,5.899742999646044e+17,12.0
784,1206,5.899742999646044e+17,12.0
785,1169,2.476985979806679e+17,11.0
786,1170,1.5312822848611942e+17,13.0
787,1172,9.277417293967524e+17,12.0
787,1146,9.277417293967524e+17,12.0
788,1173,9.007219870584013e+16,13.0
789,1175,6.305541130498867e+16,10.0
790,1178,4.458588370108416e+17,12.0
791,1179,8.782112731860828e+17,15.0
791,1197,8.782112731860828e+17,15.0
792,1182,4513632670973952.0,12.0
793,1183,6.395231729950392e+17,12.0
794,1186,8.601962562013102e+17,12.0
795,1187,7.971455865402163e+17,12.0
796,1189,0.0,0.0
797,1190,2.9273535016861696e+17,10.0
798,1192,2.2518389837869875e+17,11.0
799,1193,2.116802463221678e+17,13.0
800,1194,6.485259742032691e+17,12.0
800,1230,6.485259742032691e+17,12.0
801,1196,2.2533391299641344e+16,10.0
802,1198,6.845702331044987e+17,11.0
802,1174,6.845702331044987e+17,11.0
803,1199,1.3061160473880166e+17,11.0
804,1200,8.016411459888087e+17,12.0
804,1262,8.016411459888087e+17,12.0
805,1204,3.37774713696682e+17,12.0
806,1205,2.1169069168263168e+17,12.0
807,1210,4.323474883729162e+17,14.0
807,1166,4.323474883729162e+17,14.0
808,1211,1.891526274585723e+17,13.0
809,1212,2.5220212888856166e+17,15.0
810,1213,6.575309057152778e+17,11.0
811,1214,2.206815357019095e+17,14.0
812,1215,5.359288366934262e+17,11.0
812,1251,5.359288366934262e+17,11.0
813,1216,9.9079947716395e+16,14.0
814,1217,3.557945410448261e+17,9.0
815,1218,2.2518925849788416e+17,13.0
815,1195,2.2518925849788416e+17,13.0
816,1223,2.251856850850939e+17,8.0
817,1224,6.305664825556992e+16,13.0
817,1242,6.305664825556992e+16,13.0
818,1225,4.458817893160714e+17,13.0
819,1226,1.3510812626006835e+17,11.0
820,1227,1.1259177739065754e+17,10.0
820,1188,1.1259177739065754e+17,10.0
821,1228,4.6837869057356595e+17,10.0
822,1229,6.30505116062974e+17,16.0
823,1232,8.51190156458197e+17,11.0
824,1233,1.5312843464454963e+17,8.0
825,1234,6.485256306058854e+17,11.0
825,1222,6.485256306058854e+17,11.0
826,1235,2.251803936853852e+17,9.0
827,1236,7.43095725222527e+17,12.0
828,1239,7.115824850198856e+17,11.0
828,1220,7.115824850198856e+17,11.0
829,1240,3.918155040434422e+17,13.0
830,1241,7.836273659546173e+17,14.0
830,1221,7.836273659546173e+17,14.0
831,1243,1.666407453551493e+17,15.0
832,1246,6.395161636084122e+17,12.0
832,1209,6.395161636084122e+17,12.0
833,1247,2.9274180979943014e+17,12.0
834,1250,8.601879411446252e+17,14.0
835,1260,2.2068435320045568e+17,12.0
836,1263,2.2518273014759424e+17,15.0
836,1202,2.2518273014759424e+17,15.0
837,1264,8.376853361705615e+17,13.0
838,1265,2.927585773517537e+17,12.0
838,1298,2.927585773517537e+17,12.0
839,1266,1.5312850336402637e+17,14.0
840,1267,5.3592842437656576e+17,13.0
840,1203,5.3592842437656576e+17,13.0
841,1268,7.07072906798039e+17,13.0
842,1269,6.395147892188774e+17,15.0
842,1238,6.395147892188774e+17,15.0
843,1271,1.306057635832791e+17,15.0
843,1284,1.306057635832791e+17,15.0
844,1273,4.548744887612211e+17,12.0
845,1274,6.575332421774868e+17,10.0
846,1275,2.704558086160384e+16,12.0
847,1276,7.431021848533402e+17,14.0
847,1244,7.431021848533402e+17,14.0
848,1277,9.682838842087834e+17,11.0
849,1280,2.927354188880937e+17,10.0
850,1281,6.169950043756298e+17,12.0
851,1282,3.377764316836004e+17,13.0
852,1283,2.1169082912158515e+17,11.0
853,1285,9.457600449164083e+16,13.0
854,1286,5.3593392193470464e+17,11.0
855,1287,2.1169062296315494e+17,13.0
856,1288,3.6480428292020634e+17,15.0
856,1272,3.6480428292020634e+17,15.0
857,1289,7.611099862930555e+17,13.0
858,1290,5.6295345811462554e+17,11.0
858,1278,5.6295345811462554e+17,11.0
859,1291,5.179158125734789e+17,14.0
860,1293,4.4585952420560896e+17,14.0
861,1294,3.3777292699028685e+17,12.0
861,1279,3.3777292699028685e+17,12.0
862,1295,6.395114219645174e+17,12.0
863,1297,8.37670905080447e+17,14.0
864,1299,5.854837570378138e+16,11.0
864,1253,5.854837570378138e+16,11.0
865,1300,9.547649077089403e+17,13.0
865,1254,9.547649077089403e+17,13.0
866,1301,7.430947631498527e+17,13.0
866,1261,7.430947631498527e+17,13.0
867,1302,2.206845593588859e+17,14.0
868,1303,2.2530986117955584e+16,13.0
869,1304,2.476999036507259e+17,17.0
869,1339,2.476999036507259e+17,17.0
870,1308,6.890512927434998e+17,13.0
870,1338,6.890512927434998e+17,13.0
871,1310,9.008078864043213e+16,11.0
871,1259,9.008078864043213e+16,11.0
872,1311,4.45859249327702e+17,12.0
873,1313,7.521035429525586e+17,12.0
874,1314,1.1709441494535373e+17,13.0
875,1317,9.547663508179517e+17,13.0
876,1318,3.017514142358569e+17,15.0
876,1342,3.017514142358569e+17,15.0
877,1319,5.7196106968622694e+17,14.0
878,1320,6.440159149450854e+17,10.0
879,1321,2.0266528176655565e+17,12.0
880,1322,3.287680641977549e+17,10.0
881,1323,1.170970262854697e+17,16.0
881,1347,1.170970262854697e+17,16.0
882,1324,6.845575200013025e+17,13.0
883,1325,9.502641942995927e+17,14.0
884,1326,8.737060242912707e+17,12.0
885,1327,7.070690585073418e+17,12.0
886,1328,8.511808793288376e+17,13.0
887,1329,4.503609248097239e+17,12.0
887,1372,4.503609248097239e+17,12.0
888,1331,9.547633958804521e+17,13.0
888,1315,9.547633958804521e+17,13.0
889,1333,8.376775021502136e+17,12.0
890,1335,6.485258367643156e+17,12.0
890,1306,6.485258367643156e+17,12.0
891,1336,6.710427353895404e+17,12.0
891,1307,6.710427353895404e+17,12.0
892,1340,9.682776307364004e+17,13.0
893,1343,4.6837504844129894e+17,11.0
894,1344,5.899724445387325e+17,15.0
895,1348,2.703218056364032e+16,9.0
896,1349,7.431022535728169e+17,12.0
897,1350,2.1168031504164454e+17,10.0
898,1352,9009398277996544.0,12.0
899,1353,3.377716900397056e+17,13.0
899,1346,3.377716900397056e+17,13.0
900,1356,9.682763250663424e+17,10.0
901,1357,7.521038865499423e+17,13.0
901,1377,7.521038865499423e+17,13.0
902,1358,3.557866383050015e+17,17.0
903,1359,3.648298465655521e+17,12.0
903,1380,3.648298465655521e+17,12.0
904,1360,9.502679738708132e+17,9.0
905,1362,2.2968468050752307e+17,9.0
906,1363,9.322459474994135e+17,13.0
907,1365,9.458218924454707e+16,10.0
908,1366,9.908001643587174e+16,11.0
908,1341,9.908001643587174e+16,11.0
909,1369,4.0983368212414464e+17,13.0
909,1330,4.0983368212414464e+17,13.0
910,1370,7.476094266129777e+17,17.0
910,1408,7.476094266129777e+17,17.0
911,1371,1.576260556774441e+17,11.0
911,1397,1.576260556774441e+17,11.0
912,1375,7.971450367844024e+17,16.0
912,1405,7.971450367844024e+17,16.0
913,1378,7.070811531352474e+17,9.0
914,1379,2.2519496221445325e+17,15.0
915,1383,2.2518788410834944e+17,12.0
916,1384,2.0266335762120704e+17,13.0
917,1386,2.2519496221445325e+17,15.0
918,1388,8.016416957446226e+17,15.0
919,1390,7.115699093556429e+17,12.0
920,1392,4.953995324235448e+17,12.0
921,1393,8.737122090441769e+17,13.0
922,1394,2.1167419900821504e+17,13.0
922,1429,2.1167419900821504e+17,13.0
923,1395,2.7472239476814643e+17,14.0
923,1368,2.7472239476814643e+17,14.0
924,1396,7.431020474143867e+17,13.0
925,1398,8.962176315167867e+17,14.0
926,1399,6.980602787046359e+17,15.0
927,1400,8.24162305221591e+17,10.0
928,1401,8.016523472635167e+17,11.0
929,1402,2.161775237576786e+17,14.0
930,1403,8.01651728788226e+17,15.0
931,1404,7.34090862429995e+17,14.0
932,1406,7.475998058862346e+17,13.0
932,1373,7.475998058862346e+17,13.0
933,1409,2.161738816254116e+17,12.0
933,1433,2.161738816254116e+17,12.0
934,1410,7.341052935201096e+17,14.0
934,1389,7.341052935201096e+17,14.0
935,1411,8.016469871443313e+17,11.0
936,1414,4.458660525558989e+17,13.0
937,1417,9.682861519515156e+17,13.0
937,7,9.682861519515156e+17,13.0
938,1418,2.116863623555973e+17,12.0
938,20,2.116863623555973e+17,12.0
939,1419,2.7472053934227456e+17,11.0
939,11,2.7472053934227456e+17,11.0
940,1421,9.502597962530816e+17,13.0
941,1422,2.5220377815600333e+17,11.0
941,1391,2.5220377815600333e+17,11.0
942,1423,7.07068508751528e+17,11.0
943,1424,7.791259653505024e+17,13.0
944,1425,2.026653504860324e+17,12.0
944,1407,2.026653504860324e+17,12.0
945,1428,8.737094602651075e+17,12.0
946,1431,6.845514726873498e+17,11.0
947,1432,8.782041263605023e+17,14.0
947,19,8.782041263605023e+17,14.0
948,1435,7.476035854574551e+17,13.0
949,1436,4.458783533422346e+17,15.0
949,1413,4.458783533422346e+17,15.0
950,1438,4.818863283597476e+17,11.0
951,1440,3.377714838812754e+17,11.0
952,1441,4.4587842206171136e+17,12.0
953,1442,8.737042375848755e+17,9.0
954,1443,6.305974063202304e+16,11.0
955,1444,4513426512543744.0,12.0
955,22,4513426512543744.0,12.0
956,1445,3.557846454401761e+17,15.0
956,1434,3.557846454401761e+17,15.0
957,1446,5.719599701745992e+17,11.0
958,1448,5.359315854724956e+17,12.0
958,23,5.359315854724956e+17,12.0
959,1449,9.907981027744154e+16,11.0
960,1452,6.169954166924902e+17,13.0
960,1511,6.169954166924902e+17,13.0
961,1454,6.306427611748762e+16,13.0
961,3171,6.306427611748762e+16,13.0
962,1455,1.0808769672694989e+17,11.0
962,1497,1.0808769672694989e+17,11.0
963,1456,8.24159968759382e+17,11.0
964,1457,8.737243036720824e+17,10.0
965,1458,1.0358464685539328e+17,15.0
966,1459,2.116863623555973e+17,12.0
966,3185,2.116863623555973e+17,12.0
967,1461,2.972377128454062e+17,11.0
968,1462,6.845514726873498e+17,11.0
969,1467,1.396192850298798e+17,12.0
970,1468,4.188357961376072e+17,10.0
970,1513,4.188357961376072e+17,10.0
971,1470,8.737028631953408e+17,12.0
972,1471,6.755461288584806e+16,13.0
973,1472,7.070727693590856e+17,11.0
974,1474,2.1169007320734106e+17,15.0
974,3212,2.1169007320734106e+17,15.0
975,1475,8.016449255600292e+17,11.0
